region,district,year,month,anomaly_label,anomaly_score,is_anomaly
Bono,Sunyani Municipal,2007,12,1,0.4523686690323433,0
Bono,Tain,2007,12,1,0.40767120154819403,0
Bono,Techiman Municipal,2007,12,1,0.39282840210407743,0
Bono,Dormaa Municipal,2008,1,1,0.5284516783890791,0
Bono,Sunyani East,2008,1,1,0.48595247115074797,0
Bono,Sunyani Municipal,2008,1,1,0.5082487284370065,0
Bono,Tain,2008,1,1,0.4882628113793324,0
Bono,Techiman Municipal,2008,1,1,0.4834280072240757,0
Bono,Dormaa Municipal,2008,2,1,0.4634823188064749,0
Bono,Sunyani East,2008,2,1,0.45012156294893435,0
Bono,Sunyani Municipal,2008,2,1,0.440784233974024,0
Bono,Tain,2008,2,1,0.4378225455054972,0
Bono,Techiman Municipal,2008,2,1,0.4452362985707068,0
Bono,Dormaa Municipal,2008,3,1,0.4597464499061432,0
Bono,Sunyani East,2008,3,1,0.46218790584225505,0
Bono,Sunyani Municipal,2008,3,1,0.4629123803747819,0
Bono,Tain,2008,3,1,0.4712452790042532,0
Bono,Techiman Municipal,2008,3,1,0.46458255325109304,0
Bono,Dormaa Municipal,2008,4,1,0.47827888055802237,0
Bono,Sunyani East,2008,4,1,0.4858553138914833,0
Bono,Sunyani Municipal,2008,4,1,0.48097846100246217,0
Bono,Tain,2008,4,1,0.47711040752316886,0
Bono,Techiman Municipal,2008,4,1,0.4871429951528361,0
Bono,Dormaa Municipal,2008,5,1,0.4529244676142458,0
Bono,Sunyani East,2008,5,1,0.45547247003528524,0
Bono,Sunyani Municipal,2008,5,1,0.4570730833485591,0
Bono,Tain,2008,5,1,0.45356847517592896,0
Bono,Techiman Municipal,2008,5,1,0.46105696652858996,0
Bono,Dormaa Municipal,2008,6,1,0.3957655090262019,0
Bono,Sunyani East,2008,6,1,0.3957617605814337,0
Bono,Sunyani Municipal,2008,6,1,0.39767005644294856,0
Bono,Tain,2008,6,1,0.40435814713350654,0
Bono,Techiman Municipal,2008,6,1,0.4052841679061135,0
Bono,Dormaa Municipal,2008,7,1,0.4190087404098424,0
Bono,Sunyani East,2008,7,1,0.4134687348576973,0
Bono,Sunyani Municipal,2008,7,1,0.42165678060663847,0
Bono,Tain,2008,7,1,0.44082182182360874,0
Bono,Techiman Municipal,2008,7,1,0.43563974259196353,0
Bono,Dormaa Municipal,2008,8,1,0.39379301351813356,0
Bono,Sunyani East,2008,8,1,0.3800126828323274,0
Bono,Sunyani Municipal,2008,8,1,0.46429110683675284,0
Bono,Tain,2008,8,1,0.3887446537201352,0
Bono,Techiman Municipal,2008,8,1,0.394027266352797,0
Bono,Dormaa Municipal,2008,9,1,0.39245155411506333,0
Bono,Sunyani East,2008,9,1,0.4004286704623493,0
Bono,Sunyani Municipal,2008,9,1,0.44440231466382896,0
Bono,Tain,2008,9,1,0.4119173157634841,0
Bono,Techiman Municipal,2008,9,1,0.42520836723289074,0
Bono,Dormaa Municipal,2008,10,1,0.39890926978986824,0
Bono,Sunyani East,2008,10,1,0.414157084451182,0
Bono,Sunyani Municipal,2008,10,1,0.45546253375367934,0
Bono,Tain,2008,10,1,0.4004005719231549,0
Bono,Techiman Municipal,2008,10,1,0.4127846500154753,0
Bono,Dormaa Municipal,2008,11,1,0.40585643162341756,0
Bono,Sunyani East,2008,11,1,0.4183434248586913,0
Bono,Sunyani Municipal,2008,11,1,0.4535675185906581,0
Bono,Tain,2008,11,1,0.40855201221741005,0
Bono,Techiman Municipal,2008,11,1,0.4204122200278658,0
Bono,Dormaa Municipal,2008,12,1,0.477959965625186,0
Bono,Sunyani East,2008,12,1,0.49757267869936833,0
Bono,Sunyani Municipal,2008,12,1,0.48473374844196154,0
Bono,Tain,2008,12,1,0.4784510869099799,0
Bono,Techiman Municipal,2008,12,1,0.49532121654973127,0
Bono,Dormaa Municipal,2009,1,1,0.4933154919322155,0
Bono,Sunyani East,2009,1,-1,0.5618334124383964,1
Bono,Sunyani Municipal,2009,1,1,0.4923239575894028,0
Bono,Tain,2009,1,1,0.5282941565564974,0
Bono,Techiman Municipal,2009,1,1,0.5178255083354338,0
Bono,Dormaa Municipal,2009,2,1,0.47251219433337577,0
Bono,Sunyani East,2009,2,1,0.493397361061838,0
Bono,Sunyani Municipal,2009,2,1,0.45186058087507014,0
Bono,Tain,2009,2,1,0.4808020990911868,0
Bono,Techiman Municipal,2009,2,1,0.4649613178032919,0
Bono,Dormaa Municipal,2009,3,1,0.41440724602873585,0
Bono,Sunyani East,2009,3,1,0.4542526852385011,0
Bono,Sunyani Municipal,2009,3,1,0.40755893840694213,0
Bono,Tain,2009,3,1,0.45407197064432886,0
Bono,Techiman Municipal,2009,3,1,0.41794058256996885,0
Bono,Dormaa Municipal,2009,4,1,0.48054551889804004,0
Bono,Sunyani East,2009,4,1,0.47105050952899097,0
Bono,Sunyani Municipal,2009,4,1,0.468060787388247,0
Bono,Tain,2009,4,1,0.43448704363262874,0
Bono,Techiman Municipal,2009,4,1,0.5278571005418453,0
Bono,Dormaa Municipal,2009,5,1,0.4496235069808656,0
Bono,Sunyani East,2009,5,1,0.39547292921135935,0
Bono,Sunyani Municipal,2009,5,1,0.4377838793035021,0
Bono,Tain,2009,5,1,0.41337594797974636,0
Bono,Techiman Municipal,2009,5,1,0.44395784419072765,0
Bono,Dormaa Municipal,2009,6,1,0.4400772018014839,0
Bono,Sunyani East,2009,6,1,0.3864596710576103,0
Bono,Sunyani Municipal,2009,6,1,0.4272771492636524,0
Bono,Tain,2009,6,1,0.40058625874485115,0
Bono,Techiman Municipal,2009,6,1,0.4546397811529251,0
Bono,Dormaa Municipal,2009,7,1,0.44189637744142274,0
Bono,Sunyani East,2009,7,1,0.39114852975778863,0
Bono,Sunyani Municipal,2009,7,1,0.4347085026964045,0
Bono,Tain,2009,7,1,0.4051719900898067,0
Bono,Techiman Municipal,2009,7,1,0.45714242527054183,0
Bono,Dormaa Municipal,2009,8,1,0.42830224144753537,0
Bono,Sunyani East,2009,8,1,0.39256611521469525,0
Bono,Sunyani Municipal,2009,8,1,0.42374194593459524,0
Bono,Tain,2009,8,1,0.39695425096805004,0
Bono,Techiman Municipal,2009,8,1,0.4320715378999844,0
Bono,Dormaa Municipal,2009,9,1,0.3916943494207763,0
Bono,Sunyani East,2009,9,1,0.38095172274502326,0
Bono,Sunyani Municipal,2009,9,1,0.38623165223107364,0
Bono,Tain,2009,9,1,0.3912154732357389,0
Bono,Techiman Municipal,2009,9,1,0.40105765589952025,0
Bono,Dormaa Municipal,2009,10,1,0.38520158729002657,0
Bono,Sunyani East,2009,10,1,0.37211841203215906,0
Bono,Sunyani Municipal,2009,10,1,0.38251066882862894,0
Bono,Tain,2009,10,1,0.36818968510924865,0
Bono,Techiman Municipal,2009,10,1,0.3868263076671623,0
Bono,Dormaa Municipal,2009,11,1,0.4593608081259479,0
Bono,Sunyani East,2009,11,1,0.3909393336790552,0
Bono,Sunyani Municipal,2009,11,1,0.39803560506753416,0
Bono,Tain,2009,11,1,0.41332660558092427,0
Bono,Techiman Municipal,2009,11,1,0.40465802050696104,0
Bono,Dormaa Municipal,2009,12,1,0.45842088587290314,0
Bono,Sunyani East,2009,12,1,0.42900555478766084,0
Bono,Sunyani Municipal,2009,12,1,0.3955466492428817,0
Bono,Tain,2009,12,1,0.4016854942851933,0
Bono,Techiman Municipal,2009,12,1,0.4074701386731929,0
Bono,Dormaa Municipal,2010,1,1,0.5146482243574022,0
Bono,Sunyani East,2010,1,1,0.4920144956227724,0
Bono,Sunyani Municipal,2010,1,1,0.47071488527850774,0
Bono,Tain,2010,1,1,0.48316811381047314,0
Bono,Techiman Municipal,2010,1,1,0.4881726506538936,0
Bono,Dormaa Municipal,2010,2,1,0.48601534575256555,0
Bono,Sunyani East,2010,2,1,0.4619926498807587,0
Bono,Sunyani Municipal,2010,2,1,0.4357150206231006,0
Bono,Tain,2010,2,1,0.4533464590948594,0
Bono,Techiman Municipal,2010,2,1,0.44679241678435744,0
Bono,Dormaa Municipal,2010,3,1,0.4292540892791509,0
Bono,Sunyani East,2010,3,-1,0.5362420210929496,1
Bono,Sunyani Municipal,2010,3,1,0.40838391954433184,0
Bono,Tain,2010,3,1,0.4548907603476737,0
Bono,Techiman Municipal,2010,3,1,0.4223769736791054,0
Bono,Dormaa Municipal,2010,4,1,0.4092464284105635,0
Bono,Sunyani East,2010,4,1,0.4636993688390156,0
Bono,Sunyani Municipal,2010,4,1,0.39214724413087093,0
Bono,Tain,2010,4,1,0.4332398638980827,0
Bono,Techiman Municipal,2010,4,-1,0.5330738526411528,1
Bono,Dormaa Municipal,2010,5,1,0.3989386302206589,0
Bono,Sunyani East,2010,5,1,0.4623359179044487,0
Bono,Sunyani Municipal,2010,5,1,0.3945193670913335,0
Bono,Tain,2010,5,1,0.4209705449716123,0
Bono,Techiman Municipal,2010,5,1,0.45379533900464286,0
Bono,Dormaa Municipal,2010,6,1,0.3844708798681555,0
Bono,Sunyani East,2010,6,1,0.4342477097861914,0
Bono,Sunyani Municipal,2010,6,1,0.3881780292769868,0
Bono,Tain,2010,6,1,0.3934072107918813,0
Bono,Techiman Municipal,2010,6,1,0.4372899720558381,0
Bono,Dormaa Municipal,2010,7,1,0.41939165944325585,0
Bono,Sunyani East,2010,7,1,0.4187678731822968,0
Bono,Sunyani Municipal,2010,7,1,0.42330328037849785,0
Bono,Tain,2010,7,1,0.42015026386119975,0
Bono,Techiman Municipal,2010,7,1,0.4634196160745996,0
Bono,Dormaa Municipal,2010,8,1,0.37228559302817676,0
Bono,Sunyani East,2010,8,1,0.3654760698098638,0
Bono,Sunyani Municipal,2010,8,1,0.4336847356650004,0
Bono,Tain,2010,8,1,0.3752296665830401,0
Bono,Techiman Municipal,2010,8,1,0.3819192184296128,0
Bono,Dormaa Municipal,2010,9,1,0.3734056600411692,0
Bono,Sunyani East,2010,9,1,0.3660249267624745,0
Bono,Sunyani Municipal,2010,9,1,0.4226290446352299,0
Bono,Tain,2010,9,1,0.37031987688639645,0
Bono,Techiman Municipal,2010,9,1,0.39586520351986265,0
Bono,Dormaa Municipal,2010,10,1,0.37622279332272307,0
Bono,Sunyani East,2010,10,1,0.37642353990417393,0
Bono,Sunyani Municipal,2010,10,1,0.4243262244674106,0
Bono,Tain,2010,10,1,0.37508296724992224,0
Bono,Techiman Municipal,2010,10,1,0.3921288634025965,0
Bono,Dormaa Municipal,2010,11,1,0.37776033101594786,0
Bono,Sunyani East,2010,11,1,0.40922552455421124,0
Bono,Sunyani Municipal,2010,11,1,0.4369436763902475,0
Bono,Tain,2010,11,1,0.3766281867419213,0
Bono,Techiman Municipal,2010,11,1,0.39610038151082955,0
Bono,Dormaa Municipal,2010,12,1,0.4651725214352085,0
Bono,Sunyani East,2010,12,1,0.46880739775105507,0
Bono,Sunyani Municipal,2010,12,1,0.46322822207808584,0
Bono,Tain,2010,12,1,0.4644482789231632,0
Bono,Techiman Municipal,2010,12,1,0.4721265019172143,0
Bono,Dormaa Municipal,2011,1,1,0.4395570383012421,0
Bono,Sunyani East,2011,1,1,0.4644182527066962,0
Bono,Sunyani Municipal,2011,1,1,0.4401296844843401,0
Bono,Tain,2011,1,1,0.43739479769088063,0
Bono,Techiman Municipal,2011,1,1,0.48040027199374763,0
Bono,Dormaa Municipal,2011,2,1,0.4288315901035872,0
Bono,Sunyani East,2011,2,1,0.4459673858218253,0
Bono,Sunyani Municipal,2011,2,1,0.4337929996809419,0
Bono,Tain,2011,2,1,0.4359262516364698,0
Bono,Techiman Municipal,2011,2,1,0.4522244612217753,0
Bono,Dormaa Municipal,2011,3,1,0.3971923635214277,0
Bono,Sunyani East,2011,3,1,0.40169785618238824,0
Bono,Sunyani Municipal,2011,3,1,0.39429356540066496,0
Bono,Tain,2011,3,1,0.3945974013432159,0
Bono,Techiman Municipal,2011,3,1,0.4113993660692963,0
Bono,Dormaa Municipal,2011,4,1,0.39180561284093507,0
Bono,Sunyani East,2011,4,1,0.3925923162104762,0
Bono,Sunyani Municipal,2011,4,1,0.3947989749200039,0
Bono,Tain,2011,4,1,0.3868288336413933,0
Bono,Techiman Municipal,2011,4,1,0.3993824119925937,0
Bono,Dormaa Municipal,2011,5,1,0.40836593386139863,0
Bono,Sunyani East,2011,5,1,0.40649052265522934,0
Bono,Sunyani Municipal,2011,5,1,0.41664074416063923,0
Bono,Tain,2011,5,1,0.4033842911417746,0
Bono,Techiman Municipal,2011,5,1,0.42440022970463753,0
Bono,Dormaa Municipal,2011,6,1,0.3967493040371784,0
Bono,Sunyani East,2011,6,1,0.3915777068772239,0
Bono,Sunyani Municipal,2011,6,1,0.39508204100158795,0
Bono,Tain,2011,6,1,0.3925514052085572,0
Bono,Techiman Municipal,2011,6,1,0.4023236728206858,0
Bono,Dormaa Municipal,2011,7,1,0.41262008446036347,0
Bono,Sunyani East,2011,7,1,0.3883601196483863,0
Bono,Sunyani Municipal,2011,7,1,0.38745889483187823,0
Bono,Tain,2011,7,1,0.4011833084905031,0
Bono,Techiman Municipal,2011,7,1,0.4277433339229488,0
Bono,Dormaa Municipal,2011,8,1,0.38869268482052155,0
Bono,Sunyani East,2011,8,1,0.38312354407500926,0
Bono,Sunyani Municipal,2011,8,1,0.37894653624066976,0
Bono,Tain,2011,8,1,0.39264666302734896,0
Bono,Techiman Municipal,2011,8,1,0.3995333827971624,0
Bono,Dormaa Municipal,2011,9,1,0.39812209474099575,0
Bono,Sunyani East,2011,9,1,0.3928591178686341,0
Bono,Sunyani Municipal,2011,9,1,0.38184331016727213,0
Bono,Tain,2011,9,1,0.41191318623526285,0
Bono,Techiman Municipal,2011,9,1,0.3958932866513179,0
Bono,Dormaa Municipal,2011,10,1,0.39595014312438037,0
Bono,Sunyani East,2011,10,1,0.3755560155792241,0
Bono,Sunyani Municipal,2011,10,1,0.3732961872103119,0
Bono,Tain,2011,10,1,0.37786635392453316,0
Bono,Techiman Municipal,2011,10,1,0.5119904867921604,0
Bono,Dormaa Municipal,2011,11,1,0.37939493845170424,0
Bono,Sunyani East,2011,11,1,0.37780507029026544,0
Bono,Sunyani Municipal,2011,11,1,0.3734312053463515,0
Bono,Tain,2011,11,1,0.37821846537445053,0
Bono,Techiman Municipal,2011,11,1,0.4200562231533832,0
Bono,Dormaa Municipal,2011,12,1,0.42476506274922354,0
Bono,Sunyani East,2011,12,1,0.4238464734647555,0
Bono,Sunyani Municipal,2011,12,1,0.41727800279591953,0
Bono,Tain,2011,12,1,0.44201028514501295,0
Bono,Techiman Municipal,2011,12,1,0.4723144540947384,0
Bono,Dormaa Municipal,2012,1,1,0.432214320755588,0
Bono,Sunyani East,2012,1,1,0.427097898824584,0
Bono,Sunyani Municipal,2012,1,1,0.43341337187424867,0
Bono,Tain,2012,1,1,0.4294744206477722,0
Bono,Techiman Municipal,2012,1,1,0.466583866536396,0
Bono,Dormaa Municipal,2012,2,1,0.42641291099276135,0
Bono,Sunyani East,2012,2,1,0.4302965798499782,0
Bono,Sunyani Municipal,2012,2,1,0.4345865963548168,0
Bono,Tain,2012,2,1,0.4346818401246872,0
Bono,Techiman Municipal,2012,2,1,0.4328473221067657,0
Bono,Dormaa Municipal,2012,3,1,0.4428523491949918,0
Bono,Sunyani East,2012,3,1,0.4081882449884347,0
Bono,Sunyani Municipal,2012,3,1,0.40574345215879454,0
Bono,Tain,2012,3,1,0.39886119602124454,0
Bono,Techiman Municipal,2012,3,1,0.46720060891704424,0
Bono,Dormaa Municipal,2012,4,1,0.47843916066128034,0
Bono,Sunyani East,2012,4,1,0.39994564497516366,0
Bono,Sunyani Municipal,2012,4,1,0.43090370350547746,0
Bono,Tain,2012,4,1,0.39679094972883805,0
Bono,Techiman Municipal,2012,4,1,0.4643089623548856,0
Bono,Dormaa Municipal,2012,5,1,0.4883468762344225,0
Bono,Sunyani East,2012,5,1,0.404417644229093,0
Bono,Sunyani Municipal,2012,5,1,0.4108657407541275,0
Bono,Tain,2012,5,1,0.40181496131510663,0
Bono,Techiman Municipal,2012,5,1,0.4554412199498242,0
Bono,Dormaa Municipal,2012,6,1,0.5190871685838125,0
Bono,Sunyani East,2012,6,1,0.4569378149595221,0
Bono,Sunyani Municipal,2012,6,1,0.5116423090721244,0
Bono,Tain,2012,6,1,0.45268074460802205,0
Bono,Techiman Municipal,2012,6,1,0.5102606379404682,0
Bono,Dormaa Municipal,2012,7,1,0.5204850311296572,0
Bono,Sunyani East,2012,7,1,0.41684364475718044,0
Bono,Sunyani Municipal,2012,7,1,0.45252866417518167,0
Bono,Tain,2012,7,1,0.4109016444805596,0
Bono,Techiman Municipal,2012,7,1,0.4299884448011454,0
Bono,Dormaa Municipal,2012,8,1,0.4338056026176628,0
Bono,Sunyani East,2012,8,1,0.40826871754531957,0
Bono,Sunyani Municipal,2012,8,1,0.43566931995820624,0
Bono,Tain,2012,8,1,0.39507248882506024,0
Bono,Techiman Municipal,2012,8,1,0.40926648641150015,0
Bono,Dormaa Municipal,2012,9,1,0.43983513806726543,0
Bono,Sunyani East,2012,9,1,0.3996903482680189,0
Bono,Sunyani Municipal,2012,9,1,0.5007588378881762,0
Bono,Tain,2012,9,1,0.3885537093580396,0
Bono,Techiman Municipal,2012,9,1,0.4011335240427474,0
Bono,Dormaa Municipal,2012,10,1,0.4641482370112609,0
Bono,Sunyani East,2012,10,1,0.41042954286932304,0
Bono,Sunyani Municipal,2012,10,1,0.4504850137333705,0
Bono,Tain,2012,10,1,0.39732083834753795,0
Bono,Techiman Municipal,2012,10,1,0.42827459753007285,0
Bono,Dormaa Municipal,2012,11,1,0.3841297983505612,0
Bono,Sunyani East,2012,11,1,0.42091806181694563,0
Bono,Sunyani Municipal,2012,11,1,0.4363698629968717,0
Bono,Tain,2012,11,1,0.3833104944826964,0
Bono,Techiman Municipal,2012,11,1,0.5315398833387472,0
Bono,Dormaa Municipal,2012,12,1,0.4626285684370238,0
Bono,Sunyani East,2012,12,1,0.4763708431212802,0
Bono,Sunyani Municipal,2012,12,1,0.5101619649800215,0
Bono,Tain,2012,12,1,0.4643588171311568,0
Bono,Techiman Municipal,2012,12,1,0.5169600553926212,0
Bono,Dormaa Municipal,2013,1,1,0.4467449983445994,0
Bono,Sunyani East,2013,1,1,0.44240373818145867,0
Bono,Sunyani Municipal,2013,1,1,0.42976998371529823,0
Bono,Tain,2013,1,1,0.42919782881016616,0
Bono,Techiman Municipal,2013,1,1,0.49776926329850457,0
Bono,Dormaa Municipal,2013,2,1,0.44144376551413106,0
Bono,Sunyani East,2013,2,1,0.45210004868402737,0
Bono,Sunyani Municipal,2013,2,1,0.4412436979128244,0
Bono,Tain,2013,2,1,0.43924767012527755,0
Bono,Techiman Municipal,2013,2,1,0.48993412802239117,0
Bono,Dormaa Municipal,2013,3,1,0.4011649335788419,0
Bono,Sunyani East,2013,3,1,0.40026448788299723,0
Bono,Sunyani Municipal,2013,3,1,0.3934120650815467,0
Bono,Tain,2013,3,1,0.39396474972569506,0
Bono,Techiman Municipal,2013,3,1,0.4051430351790539,0
Bono,Dormaa Municipal,2013,4,1,0.4153610392030817,0
Bono,Sunyani East,2013,4,1,0.39401134967859197,0
Bono,Sunyani Municipal,2013,4,1,0.416789562819756,0
Bono,Tain,2013,4,1,0.3923671040428444,0
Bono,Techiman Municipal,2013,4,1,0.39879364744031665,0
Bono,Dormaa Municipal,2013,5,1,0.4002034385030754,0
Bono,Sunyani East,2013,5,1,0.4024307199877886,0
Bono,Sunyani Municipal,2013,5,1,0.3987801692614076,0
Bono,Tain,2013,5,1,0.3904440248730162,0
Bono,Techiman Municipal,2013,5,1,0.39030626039883887,0
Bono,Dormaa Municipal,2013,6,1,0.3960127073219117,0
Bono,Sunyani East,2013,6,1,0.38039487382991927,0
Bono,Sunyani Municipal,2013,6,1,0.40192317518500925,0
Bono,Tain,2013,6,1,0.3877243911159739,0
Bono,Techiman Municipal,2013,6,1,0.38254238411096225,0
Bono,Dormaa Municipal,2013,7,1,0.5099521716056176,0
Bono,Sunyani East,2013,7,1,0.37886431284397865,0
Bono,Sunyani Municipal,2013,7,1,0.38531324603974176,0
Bono,Tain,2013,7,1,0.3884273541809253,0
Bono,Techiman Municipal,2013,7,1,0.3780563353536954,0
Bono,Dormaa Municipal,2013,8,1,0.43417706403459555,0
Bono,Sunyani East,2013,8,1,0.3864068402599746,0
Bono,Sunyani Municipal,2013,8,1,0.3837770663556556,0
Bono,Tain,2013,8,1,0.3869791126288779,0
Bono,Techiman Municipal,2013,8,1,0.38730157817955363,0
Bono,Dormaa Municipal,2013,9,1,0.42879360565855434,0
Bono,Sunyani East,2013,9,1,0.3816958813394708,0
Bono,Sunyani Municipal,2013,9,1,0.3797369508128725,0
Bono,Tain,2013,9,1,0.3837409662568504,0
Bono,Techiman Municipal,2013,9,1,0.3858572585920206,0
Bono,Dormaa Municipal,2013,10,1,0.43360778612827455,0
Bono,Sunyani East,2013,10,1,0.3834881609470453,0
Bono,Sunyani Municipal,2013,10,1,0.3801030310262073,0
Bono,Tain,2013,10,1,0.39048739691445183,0
Bono,Techiman Municipal,2013,10,1,0.40794816673410245,0
Bono,Dormaa Municipal,2013,11,1,0.3861061933910673,0
Bono,Sunyani East,2013,11,1,0.38461589644984484,0
Bono,Sunyani Municipal,2013,11,1,0.3745047918121882,0
Bono,Tain,2013,11,1,0.37996735477917676,0
Bono,Techiman Municipal,2013,11,1,0.3929269432770677,0
Bono,Dormaa Municipal,2013,12,1,0.4996873136684951,0
Bono,Sunyani East,2013,12,1,0.5100836708219016,0
Bono,Sunyani Municipal,2013,12,1,0.5007256381151345,0
Bono,Tain,2013,12,1,0.5149973240061573,0
Bono,Techiman Municipal,2013,12,1,0.5136701710938484,0
Bono,Dormaa Municipal,2014,1,1,0.44108238718709664,0
Bono,Sunyani East,2014,1,1,0.4455159980807916,0
Bono,Sunyani Municipal,2014,1,1,0.44651596643248337,0
Bono,Tain,2014,1,1,0.44627885694720326,0
Bono,Techiman Municipal,2014,1,1,0.4557616239776654,0
Bono,Dormaa Municipal,2014,2,1,0.4523219965555415,0
Bono,Sunyani East,2014,2,1,0.43794671359486437,0
Bono,Sunyani Municipal,2014,2,1,0.429107017413474,0
Bono,Tain,2014,2,1,0.4369128736479912,0
Bono,Techiman Municipal,2014,2,1,0.4397392232725734,0
Bono,Dormaa Municipal,2014,3,1,0.4052918067543061,0
Bono,Sunyani East,2014,3,1,0.400078593361363,0
Bono,Sunyani Municipal,2014,3,1,0.39982150237558783,0
Bono,Tain,2014,3,1,0.4033781501109344,0
Bono,Techiman Municipal,2014,3,1,0.4221265013825802,0
Bono,Dormaa Municipal,2014,4,1,0.40999557676279347,0
Bono,Sunyani East,2014,4,1,0.4129406261235023,0
Bono,Sunyani Municipal,2014,4,1,0.40971879367313513,0
Bono,Tain,2014,4,1,0.40925393301180873,0
Bono,Techiman Municipal,2014,4,1,0.42561216001537067,0
Bono,Dormaa Municipal,2014,5,1,0.40623516703866286,0
Bono,Sunyani East,2014,5,1,0.3906292131842904,0
Bono,Sunyani Municipal,2014,5,1,0.4006586450989833,0
Bono,Tain,2014,5,1,0.3961819679892033,0
Bono,Techiman Municipal,2014,5,1,0.42213581302595654,0
Bono,Dormaa Municipal,2014,6,1,0.396155757159599,0
Bono,Sunyani East,2014,6,1,0.40161358355300614,0
Bono,Sunyani Municipal,2014,6,1,0.40146284664475995,0
Bono,Tain,2014,6,1,0.3952363629078123,0
Bono,Techiman Municipal,2014,6,1,0.41597768697872795,0
Bono,Dormaa Municipal,2014,7,1,0.3959311648024083,0
Bono,Sunyani East,2014,7,1,0.3900312876010165,0
Bono,Sunyani Municipal,2014,7,1,0.4555304586010093,0
Bono,Tain,2014,7,1,0.3886038232346921,0
Bono,Techiman Municipal,2014,7,1,0.4017118348182927,0
Bono,Dormaa Municipal,2014,8,1,0.3898003161575065,0
Bono,Sunyani East,2014,8,1,0.3894262435445102,0
Bono,Sunyani Municipal,2014,8,1,0.4455223462081527,0
Bono,Tain,2014,8,1,0.38852537893770633,0
Bono,Techiman Municipal,2014,8,1,0.4029436288438489,0
Bono,Dormaa Municipal,2014,9,1,0.38822857395272337,0
Bono,Sunyani East,2014,9,1,0.3902076957578261,0
Bono,Sunyani Municipal,2014,9,1,0.4442065206585546,0
Bono,Tain,2014,9,1,0.3840127629270996,0
Bono,Techiman Municipal,2014,9,1,0.41453543545797983,0
Bono,Dormaa Municipal,2014,10,1,0.3975874149929533,0
Bono,Sunyani East,2014,10,1,0.39387021693079693,0
Bono,Sunyani Municipal,2014,10,1,0.45339931416266116,0
Bono,Tain,2014,10,1,0.394767628478581,0
Bono,Techiman Municipal,2014,10,1,0.41767306699241935,0
Bono,Dormaa Municipal,2014,11,1,0.4105301877003686,0
Bono,Sunyani East,2014,11,1,0.4080975718683718,0
Bono,Sunyani Municipal,2014,11,1,0.43825929461761565,0
Bono,Tain,2014,11,1,0.43144063442929853,0
Bono,Techiman Municipal,2014,11,1,0.42604146152701755,0
Bono,Dormaa Municipal,2014,12,1,0.5024495110706486,0
Bono,Sunyani East,2014,12,1,0.5011630235857991,0
Bono,Sunyani Municipal,2014,12,1,0.5210579714561112,0
Bono,Tain,2014,12,1,0.49871087192305813,0
Bono,Techiman Municipal,2014,12,1,0.5291606440649046,0
Bono,Dormaa Municipal,2015,1,1,0.4557765069207509,0
Bono,Sunyani East,2015,1,1,0.44948539101072393,0
Bono,Sunyani Municipal,2015,1,1,0.46267842556395256,0
Bono,Tain,2015,1,1,0.4591886442755043,0
Bono,Techiman Municipal,2015,1,1,0.4658387212676879,0
Bono,Dormaa Municipal,2015,2,1,0.41607738730205324,0
Bono,Sunyani East,2015,2,1,0.46362706875324255,0
Bono,Sunyani Municipal,2015,2,1,0.42911171881398247,0
Bono,Tain,2015,2,1,0.42450628790208295,0
Bono,Techiman Municipal,2015,2,1,0.42794268965872717,0
Bono,Dormaa Municipal,2015,3,1,0.3972789453777113,0
Bono,Sunyani East,2015,3,1,0.41363922423920396,0
Bono,Sunyani Municipal,2015,3,1,0.3965922403091707,0
Bono,Tain,2015,3,1,0.4056232388225657,0
Bono,Techiman Municipal,2015,3,1,0.42125887478555285,0
Bono,Dormaa Municipal,2015,4,1,0.3912570407942699,0
Bono,Sunyani East,2015,4,1,0.4252316194754737,0
Bono,Sunyani Municipal,2015,4,1,0.3925736884802298,0
Bono,Tain,2015,4,1,0.390013157139001,0
Bono,Techiman Municipal,2015,4,1,0.409212657700942,0
Bono,Dormaa Municipal,2015,5,1,0.3962936940146755,0
Bono,Sunyani East,2015,5,1,0.42024795590539527,0
Bono,Sunyani Municipal,2015,5,1,0.3902009704950913,0
Bono,Tain,2015,5,1,0.45187050807271667,0
Bono,Techiman Municipal,2015,5,1,0.4072105032935253,0
Bono,Dormaa Municipal,2015,6,1,0.38976877085867334,0
Bono,Sunyani East,2015,6,1,0.4001791324337556,0
Bono,Sunyani Municipal,2015,6,1,0.3948560896159759,0
Bono,Tain,2015,6,1,0.4305836294888316,0
Bono,Techiman Municipal,2015,6,1,0.3968582449694496,0
Bono,Dormaa Municipal,2015,7,1,0.3914398567272417,0
Bono,Sunyani East,2015,7,1,0.39234228563715223,0
Bono,Sunyani Municipal,2015,7,1,0.3875045131429823,0
Bono,Tain,2015,7,1,0.45090470594000837,0
Bono,Techiman Municipal,2015,7,1,0.40054417356910554,0
Bono,Dormaa Municipal,2015,8,1,0.4063520262627094,0
Bono,Sunyani East,2015,8,1,0.4020648769232796,0
Bono,Sunyani Municipal,2015,8,1,0.41835764380024054,0
Bono,Tain,2015,8,1,0.45724988011596274,0
Bono,Techiman Municipal,2015,8,1,0.4170908408426344,0
Bono,Dormaa Municipal,2015,9,1,0.39969820742521167,0
Bono,Sunyani East,2015,9,1,0.39946030936263005,0
Bono,Sunyani Municipal,2015,9,1,0.4112093724651564,0
